var2,var3,var4
1.1,0.48,NA
1.1,0.48,NA
1.1,0.48,NA
0.8,0.42,NA
0.8,0.42,NA
0.8,0.42,NA
0.8,0.42,NA
0.71,0.38,NA
0.71,0.38,NA
0.71,0.38,NA
0.71,0.38,NA
1.05,0.5,NA
1.05,0.5,NA
1.05,0.5,NA
1.05,0.5,NA
0.74,0.37,NA
0.74,0.37,NA
0.74,0.37,NA
0.74,0.37,NA
0.7,0.36,NA
0.7,0.36,NA
0.7,0.36,NA
0.7,0.36,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.55,0.39,NA
0.97,0.47,NA
0.97,0.47,NA
0.97,0.47,NA
0.97,0.47,NA
1.8,0.97,NA
1.8,0.97,NA
1.8,0.97,NA
2.09,1.25,NA
2.09,1.25,NA
1.24,0.64,NA
1.24,0.64,NA
1.24,0.64,NA
1.24,0.64,NA
0.92,0.55,NA
0.92,0.55,NA
0.92,0.55,NA
0.92,0.55,NA
0.5,0.22,NA
0.5,0.22,NA
0.5,0.22,NA
0.5,0.22,NA
1,0.5,NA
1,0.5,NA
1,0.5,NA
1,0.5,NA
0.97,0.36,NA
0.97,0.36,NA
0.97,0.36,NA
0.97,0.36,NA
0.78,0.44,NA
0.78,0.44,NA
0.78,0.44,NA
0.78,0.44,NA
0.9,0.43,NA
0.9,0.43,NA
0.9,0.43,NA
0.9,0.43,NA
0.84,0.47,NA
0.84,0.47,NA
0.84,0.47,NA
0.84,0.47,NA
1.57,0.61,NA
1.57,0.61,NA
1.57,0.61,NA
1.57,0.61,NA
0.9,0.37,NA
0.9,0.37,NA
0.9,0.37,NA
0.9,0.37,NA
0.98,0.46,NA
0.98,0.46,NA
0.98,0.46,NA
0.98,0.46,NA
0.9,1.12,NA
0.9,1.12,NA
0.9,1.12,NA
0.9,1.12,NA
0.9,1.12,NA
1.17,0.57,NA
1.17,0.57,NA
1.17,0.57,NA
1.17,0.57,NA
1.06,0.6,NA
1.06,0.6,NA
1.06,0.6,NA
1.06,0.6,NA
1,0.55,NA
1,0.55,NA
1,0.55,NA
1,0.55,NA
1.22,0.53,NA
1.22,0.53,NA
1.22,0.53,NA
1.22,0.53,NA
0.91,0.34,NA
0.91,0.34,NA
0.91,0.34,NA
0.91,0.34,NA
1.1,0.44,NA
1.1,0.44,NA
1.1,0.44,NA
1.1,0.44,NA
0.73,0.31,NA
0.73,0.31,NA
0.73,0.31,NA
0.73,0.31,NA
1.57,0.77,NA
1.57,0.77,NA
1.57,0.77,NA
1.57,0.77,NA
0.8,0.41,NA
0.8,0.41,NA
0.8,0.41,NA
0.8,0.41,NA
0.98,0.41,NA
0.98,0.41,NA
0.98,0.41,NA
0.98,0.41,NA
1.12,0.47,NA
1.12,0.47,NA
1.12,0.47,NA
1.12,0.47,NA
1.12,0.47,NA
1.12,0.47,NA
0.7,0.35,NA
0.7,0.35,NA
0.7,0.35,NA
0.7,0.35,NA
0.7,0.35,NA
0.72,0.35,NA
0.72,0.35,NA
0.72,0.35,NA
0.72,0.35,NA
0.81,0.36,NA
0.81,0.36,NA
0.81,0.36,NA
0.81,0.36,NA
0.58,0.22,NA
0.58,0.22,NA
0.58,0.22,NA
0.58,0.22,NA
1,0.45,NA
1,0.45,NA
1,0.45,NA
1,0.45,NA
0.96,0.41,NA
0.96,0.41,NA
0.96,0.41,NA
0.96,0.41,NA
1.03,0.43,NA
1.03,0.43,NA
1.03,0.43,NA
1.03,0.43,NA
0.92,0.36,NA
0.92,0.36,NA
0.92,0.36,NA
0.92,0.36,NA
1.06,0.45,NA
1.06,0.45,NA
1.06,0.45,NA
1.06,0.45,NA
1.27,0.71,NA
1.27,0.71,NA
1.27,0.71,NA
1.27,0.71,NA
0.71,0.31,NA
0.71,0.31,NA
0.71,0.31,NA
0.71,0.31,NA
1.45,0.72,NA
1.45,0.72,NA
1.45,0.72,NA
1.45,0.72,NA
0.86,0.37,NA
0.86,0.37,NA
0.86,0.37,NA
0.86,0.37,NA
0.77,0.49,NA
0.77,0.49,NA
0.77,0.49,NA
0.77,0.49,NA
1.07,0.56,NA
1.07,0.56,NA
1.07,0.56,NA
1.07,0.56,NA
0.92,0.4,NA
0.92,0.4,NA
0.92,0.4,NA
0.92,0.4,NA
1,0.43,NA
1,0.43,NA
1,0.43,NA
1,0.43,NA
1,0.39,NA
1,0.39,NA
1,0.39,NA
1,0.39,NA
1.07,0.47,NA
1.07,0.47,NA
1.07,0.47,NA
1.07,0.47,NA
1.07,0.47,NA
2.06,1.04,NA
2.06,1.04,NA
2.06,1.04,NA
2.06,1.04,NA
2.1,0.67,NA
2.1,0.67,NA
2.1,0.67,NA
2.1,0.67,NA
1.98,1.06,NA
1.98,1.06,NA
1.98,1.06,NA
1.98,1.06,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
0.5,0.24,NA
1.19,0.33,NA
1.19,0.33,NA
1.19,0.33,NA
1.19,0.33,NA
0.48,0.21,NA
0.48,0.21,NA
0.48,0.21,NA
0.48,0.21,NA
0.71,0.31,NA
0.71,0.31,NA
0.71,0.31,NA
0.71,0.31,NA
0.87,0.37,NA
0.87,0.37,NA
0.87,0.37,NA
0.87,0.37,NA
0.35,0.13,NA
0.35,0.13,NA
0.35,0.13,NA
0.35,0.13,NA
0.78,0.37,NA
0.78,0.37,NA
0.78,0.37,NA
0.78,0.37,NA
0.52,0.52,NA
0.89,0.52,NA
0.89,0.52,NA
0.89,0.52,NA
0.89,0.52,NA
0.89,0.52,NA
0.89,0.52,NA
0.77,0.42,NA
0.77,0.42,NA
0.77,0.42,NA
0.77,0.42,NA
0.61,0.33,NA
1.46,0.33,NA
1.46,0.33,NA
1.46,0.33,NA
1.46,0.83,NA
1.46,0.83,NA
1.46,0.83,NA
0.81,0.48,NA
0.81,0.48,NA
0.81,0.48,NA
0.81,0.48,NA
0.81,0.48,NA
0.81,0.48,NA
0.81,0.48,NA
0.79,0.36,NA
0.79,0.36,NA
0.79,0.36,NA
0.79,0.36,NA
0.97,0.75,NA
0.97,0.75,NA
0.97,0.75,NA
3.02,1.75,NA
3.02,1.75,NA
3.02,1.75,NA
3.02,1.75,NA
0.68,0.82,NA
0.68,0.82,NA
0.68,0.82,NA
0.68,0.82,NA
1,0.5,NA
1,0.5,NA
1,0.5,NA
1,0.5,NA
1,0.5,NA
0.74,0.54,NA
0.74,0.54,NA
0.74,0.54,NA
0.74,0.54,NA
1.36,1.04,NA
1.36,1.04,NA
1.36,1.04,NA
1.36,1.04,NA
1.36,1.04,NA
1.36,1.04,NA
0.71,0.39,NA
0.71,0.39,NA
0.71,0.39,NA
0.71,0.39,NA
0.47,0.27,NA
0.47,0.27,NA
0.47,0.27,NA
0.47,0.27,NA
0.55,0.33,NA
0.55,0.33,NA
0.55,0.33,NA
0.55,0.33,NA
1.03,0.77,NA
1.03,0.77,NA
1.03,0.77,NA
1.03,0.77,NA
1.03,0.77,NA
1.62,1.01,NA
1.62,1.01,NA
1.62,1.01,NA
1.62,1.01,NA
1.62,1.01,NA
1.62,1.01,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.8,0.54,NA
0.59,0.49,NA
0.59,0.49,NA
0.59,0.49,NA
0.59,0.49,NA
0.96,0.5,NA
0.96,0.5,NA
0.96,0.51,NA
0.96,0.51,NA
0.96,0.51,NA
1.05,0.58,NA
1.05,0.58,NA
1.05,0.58,NA
1.05,0.58,NA
0.79,0.41,NA
0.79,0.41,NA
0.79,0.41,NA
0.79,0.41,NA
0.64,0.44,NA
0.64,0.44,NA
0.64,0.44,NA
0.64,0.44,NA
1.7,2.04,NA
1.7,2.04,NA
1.7,2.04,NA
1.7,2.04,NA
1.02,0.48,NA
1.02,0.48,NA
1.02,0.48,NA
0.95,0.53,NA
0.95,0.53,NA
0.95,0.53,NA
0.95,0.53,NA
0.77,0.33,NA
0.77,0.33,NA
0.77,0.33,NA
0.77,0.33,NA
0.98,0.56,NA
0.98,0.56,NA
0.98,0.56,NA
0.98,0.56,NA
0.78,0.32,NA
0.78,0.32,NA
0.78,0.32,NA
0.78,0.32,NA
1.12,0.62,NA
1.12,0.62,NA
1.12,0.62,NA
1.12,0.62,NA
2.3,1.14,NA
2.3,1.14,NA
2.3,1.14,NA
2.3,1.14,NA
1.19,0.73,NA
1.19,0.73,NA
1.19,0.73,NA
1.19,0.73,NA
1.14,0.58,NA
1.14,0.58,NA
1.14,0.58,NA
1.14,0.58,NA
1.45,0.37,NA
1.45,0.37,NA
1.45,0.37,NA
1.45,0.37,NA
0.82,0.47,NA
0.82,0.47,NA
0.82,0.47,NA
0.82,0.47,NA
1.07,0.6,NA
1.07,0.6,NA
1.07,0.6,NA
1.07,0.6,NA
0.78,0.85,NA
0.78,0.85,NA
0.78,0.85,NA
0.78,0.85,NA
1.33,0.7,NA
1.33,0.7,NA
1.33,0.7,NA
1.33,0.7,NA
1.43,0.82,NA
1.43,0.82,NA
1.43,0.82,NA
1.43,0.82,NA
1.22,0.43,NA
1.22,0.43,NA
1.22,0.43,NA
1.22,0.43,NA
1.22,0.43,NA
0.59,0.23,NA
0.59,0.23,NA
0.59,0.23,NA
0.59,0.23,NA
0.82,0.45,NA
0.82,0.45,NA
0.82,0.45,NA
0.82,0.45,NA
0.78,0.47,NA
0.78,0.47,NA
0.78,0.47,NA
0.78,0.47,NA
0.7,0.28,NA
0.7,0.28,NA
0.7,0.28,NA
0.7,0.28,NA
0.68,0.3,NA
0.68,0.3,NA
0.68,0.3,NA
0.68,0.3,NA
1.11,0.17,NA
1.11,0.17,NA
1.11,0.17,NA
1.11,0.17,NA
0.94,0.69,NA
0.94,0.69,NA
0.94,0.69,NA
0.94,0.69,NA
0.88,0.55,NA
0.88,0.55,NA
0.88,0.55,NA
0.88,0.55,NA
0.9,0.3,NA
0.9,0.3,NA
0.9,0.3,NA
0.9,0.3,NA
0.8,0.41,NA
0.8,0.41,NA
0.8,0.41,NA
0.8,0.41,NA
0.85,0.41,NA
0.85,0.41,NA
0.85,0.41,NA
0.85,0.41,NA
1.83,0.93,NA
1.83,0.93,NA
1.83,0.93,NA
1.83,0.93,NA
0.77,0.35,NA
0.77,0.35,NA
0.77,0.35,NA
0.77,0.35,NA
0.54,0.3,NA
0.54,0.3,NA
0.54,0.3,NA
0.54,0.3,NA
0.64,0.31,NA
0.64,0.31,NA
0.64,0.31,NA
0.64,0.31,NA
0.72,0.34,NA
0.72,0.34,NA
0.72,0.34,NA
0.72,0.34,NA
0.63,0.28,NA
0.63,0.28,NA
0.63,0.28,NA
0.63,0.28,NA
0.65,0.33,NA
0.65,0.33,NA
0.65,0.33,NA
0.65,0.33,NA
0.83,0.4,NA
0.83,0.4,NA
0.83,0.4,NA
0.83,0.4,NA
1.37,0.92,NA
1.37,0.92,NA
1.37,0.92,NA
1.37,0.92,NA
1.37,0.92,NA
1.37,0.92,NA
1.37,0.92,NA
0.44,0.21,NA
0.44,0.21,NA
0.44,0.21,NA
0.44,0.21,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
0.49,0.25,NA
2.1,1.24,NA
2.1,1.24,NA
2.1,1.24,NA
2.1,1.24,NA
2.1,1.24,NA
2.1,1.24,NA
2.1,1.24,NA
1.35,0.83,NA
1.35,0.83,NA
1.35,0.83,NA
1.35,0.83,NA
1.35,0.83,NA
1.2,0.67,NA
1.2,0.67,NA
1.2,0.67,NA
1.2,0.67,NA
1.55,0.63,NA
1.55,0.63,NA
1.55,0.63,NA
1.55,0.63,NA
0.74,0.34,NA
0.74,0.34,NA
0.74,0.34,NA
0.74,0.34,NA
0.67,0.3,NA
0.67,0.3,NA
0.67,0.3,NA
0.67,0.3,NA
0.55,0.36,NA
0.55,0.36,NA
0.55,0.36,NA
0.55,0.36,NA
0.75,0.34,NA
0.75,0.34,NA
0.75,0.34,NA
0.75,0.34,NA
0.86,0.42,NA
0.86,0.42,NA
0.86,0.42,NA
0.86,0.42,NA
0.85,0.45,NA
0.85,0.45,NA
0.85,0.45,NA
0.85,0.45,NA
0.97,0.31,NA
0.97,0.31,NA
0.97,0.31,NA
0.97,0.31,NA
0.97,0.31,NA
0.97,0.31,NA
0.97,0.31,NA
0.72,0.35,NA
0.72,0.35,NA
0.72,0.35,NA
0.72,0.35,NA
0.6,0.31,NA
0.6,0.31,NA
0.6,0.31,NA
0.6,0.31,NA
0.87,0.42,NA
0.87,0.42,NA
0.87,0.42,NA
0.87,0.42,NA
0.64,0.27,NA
0.64,0.27,NA
0.64,0.27,NA
0.64,0.27,NA
0.85,0.32,NA
0.85,0.32,NA
0.85,0.32,NA
0.85,0.32,NA
0.91,0.45,NA
0.91,0.45,NA
0.91,1.39,NA
0.91,1.39,NA
0.91,1.39,NA
0.91,1.39,NA
0.91,1.39,NA
0.6,0.25,NA
0.6,0.25,NA
0.6,0.25,NA
0.6,0.25,NA
1.73,1.45,NA
1.73,1.45,NA
1.73,1.45,NA
1.73,1.45,NA
1,0.47,NA
1,0.47,NA
1,0.47,NA
1,0.47,NA
0.65,0.68,NA
0.65,0.68,NA
0.65,0.68,NA
0.65,0.68,NA
1.04,0.49,NA
1.04,0.49,NA
1.04,0.49,NA
1.04,0.49,NA
1.04,0.49,NA
0.72,0.32,NA
0.72,0.32,NA
0.72,0.32,NA
0.72,0.32,NA
0.72,0.32,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.52,0.45,NA
0.39,0.23,NA
0.39,0.23,NA
0.39,0.23,NA
0.39,0.23,NA
0.41,0.2,NA
0.41,0.2,NA
0.41,0.2,NA
0.41,0.2,NA
0.39,0.22,NA
0.39,0.22,NA
0.39,0.22,NA
0.39,0.22,NA
0.43,0.25,NA
0.43,0.25,NA
0.43,0.25,NA
0.43,0.25,NA
0.66,0.61,NA
0.66,0.61,NA
0.66,0.61,NA
0.66,0.61,NA
1.09,2.63,NA
1.09,2.63,NA
1.09,2.63,NA
1.09,2.63,NA
1.44,0.52,NA
1.44,0.52,NA
1.44,0.52,NA
1.44,0.52,NA
0.9,0.57,NA
0.9,0.57,NA
0.9,0.57,NA
0.9,0.57,NA
3.91,1.18,NA
3.91,1.18,NA
3.91,1.18,NA
3.91,1.18,NA
0.67,0.41,NA
0.67,0.41,NA
0.67,0.41,NA
0.67,0.41,NA
0.67,0.41,NA
0.72,0.46,NA
0.72,0.46,NA
0.72,0.46,NA
0.72,0.46,NA
0.69,0.28,NA
0.69,0.28,NA
0.69,0.28,NA
0.69,0.28,NA
1.76,0.93,NA
1.76,0.93,NA
1.76,0.93,NA
1.76,0.93,NA
1.39,0.7,NA
1.39,0.7,NA
1.39,0.7,NA
1.39,0.7,NA
0.89,0.48,NA
0.89,0.48,NA
0.89,0.48,NA
0.89,1.05,NA
0.89,1.05,NA
0.62,0.28,NA
0.62,0.28,NA
0.62,0.28,NA
0.62,0.28,NA
1.2,0.55,NA
1.2,0.55,NA
1.2,0.55,NA
1.2,0.55,NA
0.36,0.16,NA
0.36,0.16,NA
0.36,0.16,NA
0.36,0.16,NA
1.11,0.51,NA
1.11,0.51,NA
1.11,0.51,NA
1.11,0.51,NA
1.89,0.99,NA
1.89,0.99,NA
1.89,0.99,NA
1.89,0.99,NA
1,0.41,NA
1,0.41,NA
1,0.41,NA
1,0.41,NA
0.61,0.24,NA
0.61,0.24,NA
0.61,0.24,NA
0.61,0.24,NA
0.59,0.36,NA
0.59,0.36,NA
0.59,0.36,NA
0.59,0.36,NA
1.98,1.01,NA
1.98,1.01,NA
1.98,1.01,NA
1.98,1.01,NA
1.98,1.01,NA
1.62,0.53,NA
1.62,0.53,NA
1.62,0.53,NA
1.62,0.53,NA
1.62,0.53,NA
1.62,0.53,NA
0.62,0.21,NA
0.62,0.21,NA
0.62,0.21,NA
0.62,0.21,NA
1.05,0.53,NA
1.05,0.53,NA
1.05,0.53,NA
1.05,0.53,NA
1.46,0.51,NA
1.46,0.51,NA
1.46,0.51,NA
1.46,0.51,NA
1.85,1.23,NA
1.85,1.23,NA
1.85,1.23,NA
1.85,1.23,NA
0.84,0.37,NA
0.84,0.37,NA
0.84,0.37,NA
0.84,0.37,NA
0.95,0.35,NA
0.95,0.35,NA
0.95,0.35,NA
0.95,0.35,NA
0.71,0.3,NA
0.71,0.3,NA
0.71,0.3,NA
0.71,0.3,NA
0.7,0.53,NA
0.7,0.53,NA
0.7,0.53,NA
0.7,0.53,NA
0.76,0.37,NA
0.76,0.37,NA
0.76,0.37,NA
0.76,0.37,NA
0.88,0.37,NA
0.88,0.37,NA
0.88,0.37,NA
0.88,0.37,NA
0.87,0.63,NA
0.87,0.63,NA
0.87,0.63,NA
0.87,0.63,NA
0.98,0.5,NA
0.98,0.5,NA
0.98,0.5,NA
0.98,0.5,NA
1.5,0.59,NA
1.5,0.59,NA
1.5,0.59,NA
1.5,0.59,NA
1.5,0.59,NA
0.86,0.5,NA
0.86,0.5,NA
0.86,0.5,NA
0.86,0.5,NA
1.13,0.48,NA
1.13,0.48,NA
1.13,0.48,NA
1.13,0.48,NA
1.27,0.23,NA
1.27,0.23,NA
1.27,0.23,NA
1.27,0.23,NA
1.01,0.47,NA
1.01,0.47,NA
1.01,0.55,NA
1.01,0.55,NA
1.01,0.55,NA
1.8,0.47,NA
1.8,0.47,NA
1.8,0.47,NA
1.8,0.47,NA
1.12,1.37,NA
1.12,1.37,NA
1.12,1.37,NA
1.12,1.37,NA
1.12,1.37,NA
2.42,0.62,NA
2.42,0.62,NA
2.42,0.62,NA
2.42,0.62,NA
0.9,0.77,NA
0.9,0.77,NA
0.9,0.77,NA
0.9,0.77,NA
2.18,0.84,NA
2.18,0.84,NA
2.18,0.84,NA
2.18,0.84,NA
1.4,0.62,NA
1.4,0.62,NA
1.4,0.62,NA
1.4,0.62,NA
0.6,0.26,NA
0.6,0.26,NA
0.6,0.26,NA
0.6,0.26,NA
1.04,0.61,NA
1.04,0.61,NA
1.04,0.61,NA
1.04,0.61,NA
1.34,0.5,NA
1.34,0.5,NA
1.34,0.5,NA
1.34,0.5,NA
1.36,0.56,NA
1.36,0.56,NA
1.36,0.56,NA
1.36,0.56,NA
1.5,0.6,NA
1.5,0.6,NA
1.5,0.6,NA
1.5,0.6,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
0.73,0.41,NA
0.73,0.41,NA
0.73,0.41,NA
0.73,0.41,NA
0.7,0.39,NA
0.7,0.39,NA
0.7,0.39,NA
0.7,0.39,NA
0.78,0.4,NA
0.78,0.4,NA
0.78,0.4,NA
0.78,0.4,NA
0.77,0.52,NA
0.77,0.52,NA
0.77,0.52,NA
0.77,0.52,NA
0.77,0.52,NA
0.69,0.28,NA
0.69,0.28,NA
0.69,0.28,NA
0.69,0.28,NA
0.55,0.2,NA
0.55,0.2,NA
0.55,0.2,NA
0.55,0.2,NA
0.95,0.64,NA
0.95,0.64,NA
0.95,0.64,NA
0.95,0.64,NA
0.65,0.33,NA
0.65,0.33,NA
0.65,0.33,NA
0.65,0.33,NA
0.23,0.1,NA
0.23,0.1,NA
0.23,0.1,NA
0.23,0.1,NA
0.85,0.33,NA
0.85,0.33,NA
0.85,0.33,NA
0.85,0.33,NA
0.71,0.39,NA
0.71,0.39,NA
0.71,0.39,NA
0.71,0.39,NA
0.46,0.19,NA
0.46,0.19,NA
0.46,0.19,NA
0.46,0.19,NA
0.55,0.16,NA
0.55,0.16,NA
0.55,0.16,NA
0.55,0.16,NA
1.08,0.4,NA
1.08,0.4,NA
1.08,0.4,NA
1.08,0.4,NA
0.51,0.22,NA
0.51,0.22,NA
0.51,0.67,NA
0.51,0.67,NA
0.51,0.67,NA
0.47,0.19,NA
0.47,0.19,NA
0.47,0.19,NA
0.47,0.19,NA
0.92,0.92,NA
0.92,0.92,NA
0.92,0.92,NA
0.92,0.92,NA
1.04,0.5,NA
1.04,0.5,NA
1.04,0.5,NA
1.04,0.5,NA
0.52,0.17,NA
0.52,0.17,NA
0.52,0.17,NA
0.52,0.17,NA
0.52,0.17,NA
0.92,0.7,NA
0.92,0.7,NA
0.92,0.7,NA
0.92,0.7,NA
0.48,0.19,NA
0.48,0.19,NA
0.48,0.19,NA
0.48,0.19,NA
0.81,0.39,NA
0.81,0.39,NA
0.81,0.39,NA
0.81,0.39,NA
0.63,0.32,NA
0.63,0.32,NA
0.63,0.32,NA
0.63,0.32,NA
0.76,0.31,NA
0.76,0.31,NA
0.76,0.31,NA
0.76,0.31,NA
0.75,0.28,NA
0.75,0.28,NA
0.75,0.28,NA
0.75,0.28,NA
1.07,0.95,NA
1.07,0.95,NA
1.07,0.95,NA
1.07,0.95,NA
1.02,0.52,NA
1.02,0.52,NA
1.02,0.52,NA
1.02,0.52,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.45,0.21,NA
0.3,0.14,NA
0.3,0.14,NA
0.3,0.14,NA
0.3,0.14,NA
0.59,0.25,NA
0.59,0.25,NA
0.59,0.25,NA
0.59,0.25,NA
0.5,0.23,NA
0.5,0.23,NA
0.5,0.23,NA
0.5,0.23,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.77,0.4,NA
0.68,0.38,NA
0.68,0.38,NA
0.68,0.38,NA
0.68,0.38,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
1.19,0.58,NA
1.18,0.45,NA
1.18,0.45,NA
1.18,0.45,NA
1.18,0.45,NA
1.19,0.59,NA
1.19,0.59,NA
1.19,0.59,NA
1.19,0.59,NA
1.06,0.56,NA
1.06,0.56,NA
1.06,0.56,NA
1.06,0.56,NA
0.84,0.35,NA
0.84,0.35,NA
0.84,0.35,NA
0.84,0.35,NA
0.79,0.37,NA
0.79,0.37,NA
0.79,0.37,NA
0.79,0.37,NA
0.88,0.5,NA
0.88,0.5,NA
0.88,0.5,NA
0.88,0.5,NA
0.88,0.5,NA
1.05,0.43,NA
1.05,0.43,NA
1.05,0.43,NA
1.05,0.43,NA
0.9,0.56,NA
0.9,0.56,NA
0.9,0.56,NA
0.9,0.56,NA
0.96,0.51,NA
0.96,0.51,NA
0.96,0.51,NA
0.96,0.51,NA
0.83,0.33,NA
0.83,0.33,NA
0.83,0.33,NA
0.83,0.33,NA
1.61,0.67,NA
1.61,0.67,NA
1.61,0.67,NA
1.61,0.67,NA
1.18,0.12,NA
1.18,0.12,NA
1.18,0.12,NA
1.18,0.12,NA
0.64,0.5,NA
0.64,0.5,NA
0.64,0.5,NA
0.64,0.5,NA
1.5,0.77,NA
1.5,0.77,NA
1.5,0.69,NA
1.5,0.48,NA
1.5,0.48,NA
1.5,0.48,NA
1.3,0.43,NA
1.3,0.43,NA
1.3,0.43,NA
1.3,0.43,NA
1.1,0.63,NA
1.1,0.63,NA
1.1,0.63,NA
1.1,0.63,NA
1.1,0.63,NA
0.85,0.39,NA
0.85,0.39,NA
0.85,0.39,NA
0.85,0.39,NA
1.58,0.77,NA
1.58,0.77,NA
1.58,0.77,NA
1.58,0.77,NA
1.58,0.77,NA
1.58,0.77,NA
0.83,0.96,NA
0.83,0.96,NA
0.83,0.96,NA
0.83,0.96,NA
1.92,0.7,NA
1.92,0.7,NA
1.92,0.7,NA
1.92,0.7,NA
0.9,0.41,NA
0.9,0.41,NA
0.9,0.41,NA
0.9,0.41,NA
1.2,0.61,NA
1.2,0.61,NA
1.2,0.61,NA
1.2,0.61,NA
1.26,0.64,NA
1.26,0.64,NA
1.26,0.64,NA
1.26,0.64,NA
0.7,0.52,NA
0.7,0.52,NA
0.7,0.52,NA
0.7,0.52,NA
0.67,0.29,NA
0.67,0.29,NA
0.67,0.29,NA
0.67,0.29,NA
0.92,0.34,NA
0.92,0.34,NA
0.92,0.34,NA
0.92,0.34,NA
0.5,0.45,NA
0.5,0.45,NA
0.5,0.45,NA
0.5,0.45,NA
2.35,1.11,NA
2.35,1.11,NA
2.35,1.11,NA
2.35,1.11,NA
0.79,0.39,NA
0.79,0.39,NA
0.79,0.39,NA
0.79,0.39,NA
1.25,0.65,NA
1.25,0.65,NA
1.25,0.65,NA
1.25,0.65,NA
1.34,0.46,NA
1.34,0.46,NA
1.34,0.46,NA
1.34,0.46,NA
1.34,0.46,NA
1.1,0.68,NA
1.1,0.68,NA
1.1,0.68,NA
1.1,0.68,NA
0.98,0.48,NA
0.98,0.48,NA
0.98,0.48,NA
0.98,0.48,NA
0.98,0.48,NA
0.98,0.48,NA
0.76,0.38,NA
0.76,0.38,NA
0.76,0.38,NA
0.76,0.38,NA
1.01,0.61,NA
1.01,0.61,NA
1.01,0.61,NA
1.01,0.61,NA
0.69,0.39,NA
0.69,0.39,NA
0.69,0.39,NA
0.69,0.39,NA
1.39,0.79,NA
1.39,0.79,NA
1.39,0.79,NA
1.39,0.79,NA
1,0.43,NA
1,0.43,NA
1,0.43,NA
1,0.43,NA
1,0.41,NA
1,0.41,NA
1,0.41,NA
1,0.41,NA
1.54,0.86,NA
1.54,0.86,NA
1.54,0.86,NA
1.54,0.86,NA
1.54,0.86,NA
1.54,0.86,NA
1.54,0.86,NA
0.88,0.4,NA
0.88,0.4,NA
0.88,0.4,NA
0.88,0.4,NA
1.45,0.59,NA
1.45,0.59,NA
1.45,0.59,NA
1.45,0.59,NA
0.29,0.29,NA
0.29,0.29,NA
0.29,0.29,NA
0.29,0.29,NA
0.29,0.29,NA
0.96,0.43,NA
0.96,0.43,NA
0.96,0.43,NA
0.96,0.43,NA
1.24,0.58,NA
1.24,0.58,NA
1.24,0.58,NA
1.24,0.58,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
1.24,0.6,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
1.29,0.67,NA
0.66,0.34,NA
0.66,0.34,NA
0.66,0.34,NA
0.66,0.34,NA
1.45,0.7,NA
1.45,0.7,NA
1.45,0.7,NA
1.45,0.7,NA
1.02,0.76,NA
1.02,0.76,NA
1.02,0.76,NA
1.02,0.76,NA
1.15,0.39,NA
1.15,0.39,NA
1.15,0.39,NA
1.15,0.39,NA
1.15,0.39,NA
0.93,0.5,NA
0.93,0.5,NA
0.93,0.5,NA
0.93,0.5,NA
1.11,0.71,NA
1.11,0.71,NA
1.11,0.71,NA
1.11,0.71,NA
1.21,0.45,NA
1.21,0.45,NA
1.21,0.45,NA
1.21,0.45,NA
1.45,1.11,NA
1.45,1.11,NA
1.45,1.11,NA
1.45,1.11,NA
1.08,0.58,NA
1.08,0.58,NA
1.08,0.58,NA
1.08,0.58,NA
1.06,0.45,NA
1.06,0.45,NA
1.06,0.45,NA
1.06,0.45,NA
0.97,0.45,NA
0.97,0.45,NA
0.97,0.45,NA
0.97,0.45,NA
0.63,0.57,NA
0.63,0.57,NA
0.63,0.57,NA
0.63,0.57,NA
1.92,1.04,NA
1.92,1.04,NA
1.92,1.04,NA
1.92,1.04,NA
1.92,1.04,NA
0.77,0.43,NA
